"MessageId","LaunchTime","Title","Content","StudentId"
"608","0000-00-00 00:00:00"," Do you like Taylor Swift?"," Yeah. Google is a dog company it seems","3"
"609","0000-00-00 00:00:00"," talk about dedication""",""" Yes they have that in their code of conduct","861"
"61","0000-00-00 00:00:00"," I haven't seen it yet.  Today was the first time ",""" i guess thats where the phrase """"cat nap"""" comes from""","1358"
"610","0000-00-00 00:00:00"," dogs deserve that though""",""" I know right","1473"
"611","0000-00-00 00:00:00"," It seems like she and Kanye West have perpetual c"," Do you like baseball ?","1062"
"612","0000-00-00 00:00:00",""" I think they were a bit unfair to her"," I have heard of it. Do you?","983"
"613","0000-00-00 00:00:00"," the sport but there is not MLB team in my city",""" I like","363"
"614","0000-00-00 00:00:00"," it wouldn't work.""",""" That is probably a holdover from the old days when a player was chosen to be manager. Nowadays","835"
"615","0000-00-00 00:00:00"," I wonder if it could be even dangerous for some o",""" Yes","1344"
"616","0000-00-00 00:00:00"," no insurance company would touch the managers on ",""" Yeah","1118"
"617","0000-00-00 00:00:00"," did you ever watch a softball game ? """,""" I think they would be better at softball","1201"
"618","0000-00-00 00:00:00"," though I understand many women play it. """,""" I have never watched a softball game","686"
"619","0000-00-00 00:00:00"," the average salary is around 5500 $ per year",""" I think it is more a hobby than a professional sport","649"
"62","0000-00-00 00:00:00"," It is hard to talk about this movie if we both ha"," Oh yeah I guess so ha ha. There's even a town in Alaska that has a mayor cat.","1290"
"620","0000-00-00 00:00:00"," though I guess they do make money through their i",""" Hobos? I never thought of income in terms of hobos","302"
"621","0000-00-00 00:00:00"," for someone with no income. Like in a busy place ",""" Panhandling can be quite profitable","609"
"622","0000-00-00 00:00:00",""" Wow"," Can you win money through betting though? That always legitimizes a sport.","388"
"623","0000-00-00 00:00:00"," if it is your criteria",""" Yes","382"
"624","0000-00-00 00:00:00"," but it's just in the hands.""",""" Their is a physicality to what they do","851"
"625","0000-00-00 00:00:00"," and it is even an Olympic sport",""" As shooting","1145"
"626","0000-00-00 00:00:00",""" I guess its all wrapped up by now"," I used to play video games. Not much now. Lost interest. Do you? ","1290"
"627","0000-00-00 00:00:00"," I have lost interest playing before I have lost i",""" Me too","277"
"628","0000-00-00 00:00:00",""" No"," Wow. So much time on games. I guess it's about the same as time spent watching TV.","352"
"629","0000-00-00 00:00:00"," but video are viewed more negatively than TV",""" Yes","861"
"63","0000-00-00 00:00:00"," Let's talk about Earth.  It's the third planet fr"," Hi!  do you like to dance?","412"
"630","0000-00-00 00:00:00",""" That will do some favors to the enviroment for s"," It is important to keep the kids from losing themselves in the games. Which countries restrict video games?","1286"
"631","0000-00-00 00:00:00"," and China I think. Mostly Asian countries. """,""" There is Korea limiting kids under 16","1464"
"632","0000-00-00 00:00:00"," fun chat!""",""" The kids there go nuts over games. I know that there are pro gamers in Korea. Anyway","135"
"633","0000-00-00 00:00:00"," have a good evening.""",""" You too","28"
"634","0000-00-00 00:00:00",""" really? I wonder what separates the two from eac"," Hi there are you a baseball fan?","1275"
"635","0000-00-00 00:00:00",""" You would think but that's not what they pay me "," i like baseball. i usually watch the world series. You?","1284"
"636","0000-00-00 00:00:00",""" i agree"," I'm a fan.  Did you know that baseball managers wear uniforms because they are technically able to play for their teams if needed.","754"
"637","0000-00-00 00:00:00"," Mine too. Apparently fear of snakes is hard wired"," I think that is a holdover from the old days. i bet back then a player was chosen to also be manager.","532"
"638","0000-00-00 00:00:00"," maybe it is because of the way that they move or "," I'm not sure how that worked.  The last one to do that I remember was Pete Rose back in the late 80's.  He played every day and managed at the same time.","1285"
"639","0000-00-00 00:00:00"," he was a competitive guy. probably perfect for th",""" yeah","1423"
"64","0000-00-00 00:00:00",""" Apparently"," I love to dance a lot. How about you?","479"
"640","0000-00-00 00:00:00",""" I do"," Up until 2005 a married couple scheduled all 2430 major league baseball games played each year for 24 years!  I bet that could get confusing.","178"
"641","0000-00-00 00:00:00"," i figured that was all done by computer.  I guess",""" Yeah","258"
"642","0000-00-00 00:00:00",""" she is very successful"," Must have paid pretty good otherwise I don't think they would have done it for that long.  A man found 3 million dollars worth of baseball cards in grandfathers attic that were hidden since the 1940's.  He hit the jackpot.","1171"
"643","0000-00-00 00:00:00"," and keep the rest as an investment. What would yo",""" Wow. I would probably sell some","534"
"644","0000-00-00 00:00:00",""" yes"," I would do exactly the same as you.  How could you not pass that up the chance to set yourself up for life? lol","856"
"645","0000-00-00 00:00:00"," that is quite lucky. Do you follow softball at al",""" Yeah","1372"
"646","0000-00-00 00:00:00",""" that is true"," I actually enjoy watching college softball on ESPNU!","133"
"647","0000-00-00 00:00:00",""" Well that's good. Apparently she accidentally re"," Really? the womens game? do men play as well?","1283"
"648","0000-00-00 00:00:00"," 1991 Creighton hosted Utah in the longest softbal",""" lol I watch the women though because the pitchers really sling that ball to the plate.  On May 11","567"
"649","0000-00-00 00:00:00"," that underhand pitch can really move. That is one",""" Yeah","1057"
"65","0000-00-00 00:00:00"," but it is a good time.""",""" I am really bad","675"
"650","0000-00-00 00:00:00",""" i guess i sort of get that"," No.  Not enough fans to support it. lol  Jose Canseco claims to hold the record for longest softball homerun at 622 feet.  He might have it.  I've watched him hitting softballs on youtube.  He crushes them even still to this day.","743"
"651","0000-00-00 00:00:00"," I can't even imagine. Nice chatting with you!"," He had the juice to hit the balls a country mile. I didnt know he played softball. ","315"
"652","0000-00-00 00:00:00",""" Where do you source your news? Fox"," Check it out on youtube.  I was shocked at how far the balls go. lol  Kickball is also called soccer-baseball in Canada! lol It's been fun chatting!","1478"
"653","0000-00-00 00:00:00"," it has been fun chatting! Have a good weekend!""",""" Yes","1024"
"654","0000-00-00 00:00:00"," Did you know that CNN recently raised concern abo"," You have a great weekend too!","706"
"655","0000-00-00 00:00:00"," how are you doing this fine evening?""",""" Hi","451"
"656","0000-00-00 00:00:00",""" Yes you are correct. Despite the students mourni"," Hey there I'm doing great. What did you think about the Disney movie Frozen?","349"
"657","0000-00-00 00:00:00"," right? With lots of songs?""",""" I haven't seen it. Is it a good film? It's animated","360"
"658","0000-00-00 00:00:00"," All they mentioned was that it was a truly heart ",""" Yes it uses computer animation and it has love songs. It was super popular. There's a song that all the little kids were saying called""""Let It Go and I guess it's based on the Hans Christian Andersen fairy tale called the snow queen""","1184"
"659","0000-00-00 00:00:00"," We should have known it's bias since it was creat"," HC wrote so many great stories. I read the Snow Queen a long time ago. I don't remember it.Has the movie won any awards?","575"
"66","0000-00-00 00:00:00",""" When the earth was first formed"," Dancing is a lot of fun. Did you know that Bruce Lee was a great dancer?","1220"
"660","0000-00-00 00:00:00"," I know that it made a ton of money. Apparently th",""" I'm pretty sure that it has","482"
"661","0000-00-00 00:00:00"," That's sad. Apparently they even threatened to su"," that's good thinkg. I bet the song is up for an award somewhere. Who were the people involved in the film?","1168"
"662","0000-00-00 00:00:00"," a reindeer and a snowman",""" There's like a princess","536"
"663","0000-00-00 00:00:00"," I agree. They would never win because of parody l"," Not many films get directed by woman. That's good that she got the job. Good for Disney! They know how to spot talent.","437"
"664","0000-00-00 00:00:00"," It seems like a strange coincidence? "," I think so. Apparently she was the first female director of a film that earned over 1 billion dollars too. So that is another record that she set","546"
"665","0000-00-00 00:00:00"," and I'm sure she'll win awards as well.""",""" Disney has won a ton of awards","721"
"666","0000-00-00 00:00:00"," Well I believe either Roosevelt or JFK came very "," Oh I'm Sure. Do you like dogs by the way? We used to have a husky ourselves","157"
"667","0000-00-00 00:00:00"," but no",""" A dog is a great friend","958"
"668","0000-00-00 00:00:00"," I think anyway",""" Dogs are awesome","954"
"669","0000-00-00 00:00:00"," That is a good question. I would have thought it "," I wonder how the dogs are rewarded at the drive. People get cookies and orange juice.","120"
"67","0000-00-00 00:00:00"," winning Cha Cha championships and everything!""",""" I heard that","337"
"670","0000-00-00 00:00:00",""" Well for politicians image is everything. At lea"," I know right? I hope that the dogs get a treat at least haha. Did you know that Istanbul has vending machines that reward stray dogs for bringing back trash?","318"
"671","0000-00-00 00:00:00",""" Wow"," The Turks know the value of recycling and that dogs are keen to help for reward.","381"
"672","0000-00-00 00:00:00",""" I understand the difficulties of a country given"," Oh for sure! One other thing I didn't know is that dogs and elephants are the only animals that respond to pointing. I want a pet elephant haha!","1458"
"673","0000-00-00 00:00:00"," I agree. What a horrible blight on our history."," Good luck with that elephant! Anyway I enjoyed chatting with you!","686"
"674","0000-00-00 00:00:00"," Did you know that the Beatles song Come Together "," I enjoyed chatting with you as well! And yes I'll go to local pet store and see if they have elephants in stock haha","131"
"675","0000-00-00 00:00:00",""" No I did not"," Have a good night","316"
"676","0000-00-00 00:00:00"," they're not actually colorblind but they just don",""" Thanks you too! And watch out for dogs","1012"
"677","0000-00-00 00:00:00"," trying to get to USA",""" Ana Gloria Henrequez was from Salvador","338"
"678","0000-00-00 00:00:00"," I heard about that. I feel horrible for her young",""" Yeah","87"
"679","0000-00-00 00:00:00"," Ana Gloria Henrequez is the grandmother",""" Sorry","330"
"68","0000-00-00 00:00:00",""" Ice?  I am not sure though.  Apparently"," Yes that is amazing. He won the Hong Kong cha-cha championship back in 1958 in fact.","240"
"680","0000-00-00 00:00:00"," I'm not sure if that actually made any difference",""" Yeah","286"
"681","0000-00-00 00:00:00"," I know. I don't know how they are not keeping tra",""" Yes","59"
"682","0000-00-00 00:00:00"," I can't comprehend that""",""" It's even crazier that the grandmother could recognize Ximena's voice. I guess since I've never been a parent","548"
"683","0000-00-00 00:00:00",""" Yeah"," You are right. Nobody knows how a parent feels until you are one. Is terrible. I myself I was thinking that I would prefer stay in my country and don't enter the USA at least while they are taking these measures. It would be terrible to lose my son or grandkid.","743"
"684","0000-00-00 00:00:00",""" Interesting"," I understand that. I can also understand wanting to leave when there are gang members on every corner and your little one is just starting school","1225"
"685","0000-00-00 00:00:00"," I understand that. It has to be very",""" Yes","383"
"686","0000-00-00 00:00:00"," she had to leave her dog behind :( Poor little Co",""" Plus","580"
"687","0000-00-00 00:00:00"," this is such a terrible story. Well",""" Yes","396"
"688","0000-00-00 00:00:00",""" I'm not sure if that is true"," I watched an episode of a TV show Shameless recently and it showed an immigrant child separated from his parents in Texas who ended up in foster care in Chicago!","145"
"689","0000-00-00 00:00:00"," I'm somewhat interested in politics but they just"," I wonder why people are adopting them. Praying for them. Have you seen Frozen?","1096"
"69","0000-00-00 00:00:00"," Yes.  Ice is right.  It's almost like the history"," I always just thought of him as a martial arts legend.  Now he is a dance legend of sorts too!","1065"
"690","0000-00-00 00:00:00",""" Nah"," Many are adopting the kids because they want to give them safe homes!","554"
"691","0000-00-00 00:00:00"," then",""" Oh","116"
"692","0000-00-00 00:00:00"," it was great movie. And there's a sequel coming o",""" yes","844"
"693","0000-00-00 00:00:00"," liked the graphics",""" Hahaha","547"
"694","0000-00-00 00:00:00"," and they even have doggy blood drives ^_^ Did the",""" Yes","719"
"695","0000-00-00 00:00:00"," me either. I have a bad memory for some things. l",""" Really","1302"
"696","0000-00-00 00:00:00"," They are considered legless lizards. I like lizar",""" Really?! Like the Greek goddess? That's fascinating to me. Usually Disney tries to """"de-feminize"""" things rather than feminize them more. Frozen was supposed to be named Snow Queen but boys often don't see movies that have feminine nouns in the title :/""","1181"
"697","0000-00-00 00:00:00"," lol. Nice to meet you",""" hahahaah that is so much male","353"
"698","0000-00-00 00:00:00"," Iguana by far. I almost bought a baby one yesterd"," Have a lovely day as well :)","1019"
"699","0000-00-00 00:00:00"," Would you ever consider owning a larger one like ",""" Hello my Friend?! Are you a fan of """"Frozen"""" the movie? I personally Looooved it!""","95"
"7","0000-00-00 00:00:00",""" I agree. When there is a dispute on a border",""" It is very interesting. Google provide """"Chrome OS"""" which is a light weight OS. Google provided a lot of hardware mainly in 2010 to 2015. ""","1174"
"70","0000-00-00 00:00:00",""" I like science fiction.  I like to imagine thing"," Yeah!! That is correct. He was a fantastic martial artist. Did you know that Tupac danced ballet in high school?","605"
"700","0000-00-00 00:00:00",""" Heck no. They are illegal too"," I have not seen the movie. Is it animated? Is it for kids?","1120"
"701","0000-00-00 00:00:00"," although Im not a kid so I guess for all haha",""" both! lol","475"
"702","0000-00-00 00:00:00"," yes? Lots of songs?""",""" That's great! I must be a wonderful film. It's a disney film","1037"
"703","0000-00-00 00:00:00"," have you seen that?""",""" That is correct! produced by Walt Disney Animated Studios and released by Walt Disney Pictures. It was so cute! They also remade Rapunzel as Tangled","1415"
"704","0000-00-00 00:00:00",""" I do"," I have not. I guess the story is basically the same as the fairy tale? Girl with long hair in a tower?","270"
"705","0000-00-00 00:00:00"," another of my favorites! How about you? What do y",""" Yes","1061"
"706","0000-00-00 00:00:00"," but not usually.""",""" I enjoy watching comedies and dramas. I sometimes watch animated stuff","233"
"707","0000-00-00 00:00:00"," Mysteries or psychological thrillers are great",""" Me too","834"
"708","0000-00-00 00:00:00","110 per second. That's a lot",""" I did not know that. I'm not surprised that Disney makes about $1","1435"
"709","0000-00-00 00:00:00",""" Yes"," Oh my! thats awesome! I guess im not too surprised since the company was founded in 1923!","689"
"71","0000-00-00 00:00:00"," I would definitely never have guessed that about ",""" Yeah!  He was the mouse king in the Nutcracker.  Thats pretty cool","574"
"710","0000-00-00 00:00:00"," What kind of snakes are common to Tennessee? Ratt"," Almost 100 years old. The Mouse House will soon have a century behind it.","713"
"711","0000-00-00 00:00:00"," well its maintained its popularity very well! I m",""" Wow","1224"
"712","0000-00-00 00:00:00"," but I imagine they are there! It's part of the pl",""" I've never looked for the hidden images","1231"
"713","0000-00-00 00:00:00"," and thus I'm not surprised they're so succesful. ",""" Yes","79"
"714","0000-00-00 00:00:00"," I let him be and just watched him slither through"," It's ironic that Walt Disney was fired from his job at a local newspaper in Missouri for ''not being creative enough.'' I guess his genius was not recognized because he was ahead of his time.","98"
"715","0000-00-00 00:00:00"," that's why I believe in perfect timing sometimes ",""" Wow! well see","517"
"716","0000-00-00 00:00:00"," It appeared as so to me. I stayed far away from h"," Are you interested in dogs? They are quite clever. Dogs can learn over a thousand words and  reason better than chimps.","862"
"717","0000-00-00 00:00:00"," Did you ever about them snake whistling people?"," Yes! I sometimes Love them better than people... they are just full of Love. Did you know there are 12 different blood types that a dog may have and dog can donate blood at dog blood drives! I love them even more!","1063"
"718","0000-00-00 00:00:00"," I don't understand the question."," That's great! They also have 'eureka moments' and enjoy the experience of solving a problem  to obtain a reward. Much like people!","608"
"719","0000-00-00 00:00:00"," fun chatting with you! Namaste :)""",""" Yes and they understand by pointing! How cool is that? Thats how I get my dog to get my slippers! Anyway","1220"
"72","0000-00-00 00:00:00",""" Yes"," Neither did I. That is insane because Tupac was a famous rapper. ","57"
"720","0000-00-00 00:00:00"," Yes I love watching the news. How about you?"," Have a good evening!","938"
"721","0000-00-00 00:00:00",""" I love the information"," you too","390"
"722","0000-00-00 00:00:00","""",""" I have never heard of Fanfest","1419"
"723","0000-00-00 00:00:00"," Much agreed.  I find that the truth lies somewher"," Hey! What is FanFest? lol","395"
"724","0000-00-00 00:00:00"," At first I thought it said hall of farmers",""" I guess its where the hall of famers meet","414"
"725","0000-00-00 00:00:00"," Fox is watched more than Cnn and MSNBC combined. "," Ok. I honestly never heard of. Do you play video games?","1267"
"726","0000-00-00 00:00:00"," But I did not know they were first designed for t",""" No","1208"
"727","0000-00-00 00:00:00"," Fox news threatened to sue the simpsons over thei"," It could be for training purpose. I'm wondering why Australia has more banned games than China... It means some US games also banned... It's quite strange. ","1400"
"728","0000-00-00 00:00:00"," I didn't know that. I don't watch the Simpsons. I"," it is like kids in korea being banned playing games after 12","1253"
"729","0000-00-00 00:00:00"," why is it so? I used to play a lot when I was chi",""" after or before 12? If after 12","400"
"73","0000-00-00 00:00:00"," his music is even in the library of congress.""",""" He was indeed","512"
"730","0000-00-00 00:00:00"," I think so that they can attempt to make them loo"," But would you categorize them as an art form?","1016"
"731","0000-00-00 00:00:00"," That is true. Did you hear about that time in 195"," Interesting question. I don't think this is any sort of art. It could be kind of sport. I more support this point of view. How about you? What's your opinion?","1460"
"732","0000-00-00 00:00:00"," But I would consider them an art form""",""" I really not did get into them","883"
"733","0000-00-00 00:00:00"," it could be a reason why the rating system was in",""" It could be. At the same time it would be easy to define popularity of such art. For example","344"
"734","0000-00-00 00:00:00"," can you throw well""",""" Maybe I will just go to the fanfest and try the Pitching tunnels","769"
"735","0000-00-00 00:00:00"," He is the Donkey from winnie the pooh."," Ok. Do you watch or play any sport? Like softball or baseball?","459"
"736","0000-00-00 00:00:00"," Davey Johnson?""",""" I only play have you heard of any of these players like","438"
"737","0000-00-00 00:00:00"," right? Or maybe 1960s... I don't remember.""",""" Yes. He played in 1970s","1329"
"738","0000-00-00 00:00:00"," But I love the name Rollie Fingers.""",""" I have no clue","113"
"739","0000-00-00 00:00:00"," I always have difficulties to hit a ball hahaha """,""" Baseball is fun to watch. I like it. However","393"
"74","0000-00-00 00:00:00",""" By the way"," I didn't know this thanks for sharing.","244"
"740","0000-00-00 00:00:00"," I can't think of any. I can't imagine someone get"," maybe you should go to the show you can get a medal Maybe","531"
"741","0000-00-00 00:00:00"," Very true.  Haha.  Great chat!"," Medal would be too much significant achievement. The Chicago Cubs were the first to win back-to-back world series and haven't won since. My luck is about the same lol","383"
"742","0000-00-00 00:00:00"," Good morning! Do you know anything about snakes? "," Thank you for your time but I must go now","190"
"743","0000-00-00 00:00:00",""" I know that they are elongated and legless repti"," Have a good day! Thanks.","792"
"744","0000-00-00 00:00:00"," That's true. My husband pulled one out of my gard"," bye","1068"
"745","0000-00-00 00:00:00"," I think rat snakes aren't poisonous? Did you know"," bye!","1203"
"746","0000-00-00 00:00:00",""" Nope"," Hey how are you? Did you see the FanFest in Miami last year by chance?","268"
"747","0000-00-00 00:00:00"," did you see it?""",""" No I didn't see that. It's interesting that 23 former Nationals attended it though","916"
"748","0000-00-00 00:00:00"," it was pretty cool. I didn't catch who the olympi",""" Yah","1398"
"749","0000-00-00 00:00:00"," I don't watch sports or the Olympics so I can't s",""" No I didn't catch their names. But I know that a lot of gold medalist attended as well as some people from the US Olympic softball team","1104"
"75","0000-00-00 00:00:00",""" That's interesting!  What a job to have!  That's"," Sure thing!  Did you hear about Michael Jackson's special patent shoes?","499"
"750","0000-00-00 00:00:00"," I wish I knew more about the olympians",""" Me neither","749"
"751","0000-00-00 00:00:00"," used to play Maurice a kid but I don't play that ",""" Yes I play video games somewhat","585"
"752","0000-00-00 00:00:00"," I would have never of guessed that. I played a lo",""" Oh wow","407"
"753","0000-00-00 00:00:00",""" I have heard bits hear and there and recently re"," LOL I have heard of the game but I have never played it. I do know that they did a study and apparently as a planet we play about 3 billion hours of video games a week so I definitely should be playing more perhaps haha","687"
"754","0000-00-00 00:00:00"," pretty cool.""",""" I could definitely see that. What were your favorite video games? Jane McGongiai was the game designer behind that study","607"
"755","0000-00-00 00:00:00"," it's interesting that I played a Toy Story game b",""" Well I really liked the Nintendo 64 and I also like the original Xbox","1083"
"756","0000-00-00 00:00:00"," I'm surprised they have such similar voices. I we",""" Wow","1196"
"757","0000-00-00 00:00:00"," I recently learn she once accidentally released s"," Yeah the PlayStation 4 is cool. I'm just glad that we called him video games and not their original name which was the cathode ray tube Amusement device LOL","526"
"758","0000-00-00 00:00:00"," dang military always overcomplicating things.""",""" I like video game a lot more than Cathode Ray Tube Amusement Devices lol","1088"
"759","0000-00-00 00:00:00"," his name is Stephen Fry""",""" I agree with you. Did you ever play the video game LittleBigPlanet or Harry Potter? Apparently the same person did the narration in both of those video games","316"
"76","0000-00-00 00:00:00"," Wow.  That is a lot of money.  I heard that it is"," No. I know that Michael Jackson was a fantastic dancer but can you tell me more about his patent shoes if you don't mind.","397"
"760","0000-00-00 00:00:00"," Thats true I suppose. Do you know Swift walks bac"," Stephen Fry from Top Gear?","1205"
"761","0000-00-00 00:00:00"," I don't know Top Gear personally",""" I'm not sure if it's the same guy","1124"
"762","0000-00-00 00:00:00"," he must be super famous in the UK. I don't",""" I hear Stephen Fry's name all the time","920"
"763","0000-00-00 00:00:00"," I've never played softball but that seems like a ",""" Haha yes I can do that. It's interesting that the softball is bigger than a baseball because it is about 12 in in circumference","96"
"764","0000-00-00 00:00:00"," it's quite a bit larger than a baseball for sure",""" Yah","573"
"765","0000-00-00 00:00:00","000 LOL definitely you're not retiring on that mon",""" No I've never seen one actually. It's interesting though that the average salary for a professional softball player is at most $6","896"
"766","0000-00-00 00:00:00"," definitely not! Anyways",""" Oh wow","1266"
"767","0000-00-00 00:00:00"," they are actually pretty fun""",""" Yes it's been an excellent chat! And make sure to try out a baseball video game once in awhile","107"
"768","0000-00-00 00:00:00"," how are you?""",""" Hi","1011"
"769","0000-00-00 00:00:00"," A few times a day.  "," Good! You?  Are you into Fiction at all?","728"
"77","0000-00-00 00:00:00"," Initially 20th century fox was convinced that Sta"," There was a specific device in his shoes that helped with his extreme lean in some dance moves.","1464"
"770","0000-00-00 00:00:00",""" Me too"," A little and I prefer non-fiction. Do you like it?","404"
"771","0000-00-00 00:00:00","  but I can get in to some of it. I think it is co",""" I read mainly non fiction too","1039"
"772","0000-00-00 00:00:00"," the oldest example of it.""",""" I find that useful too! Edgar allen poe wrote about a cyborg","1261"
"773","0000-00-00 00:00:00"," that is kind of neat.  I thought that was a more ",""" Wow","851"
"774","0000-00-00 00:00:00"," The Two Richards that's right..haha!"," Me too. Julius Ceasar wrote fan fiction too!","172"
"775","0000-00-00 00:00:00",""" Yes"," Wow.  Id like to see what came out of his mind!","1343"
"776","0000-00-00 00:00:00"," I heard they were trying to silence a parody of a"," I guess it was about Hercules and Oedipus. George RR MArtin would not have liked that!","443"
"777","0000-00-00 00:00:00"," he things it is copyright infringement.  I dont e",""" Yeah","324"
"778","0000-00-00 00:00:00"," They also discussed creating a channel that would"," I don't either. Imagine being the racist judge who tried to ban a comic book because of a black guy in it.","81"
"779","0000-00-00 00:00:00",""" Yes"," That is really kind of ridiculous.  I cant even believe that happens.","381"
"78","0000-00-00 00:00:00"," They were wrong indeed.  George Lucas got a bette"," Wow!!! That is amazing coming from such a talented singer and dancer. I couldn't even dance like that even if I dreamed of it.","406"
"780","0000-00-00 00:00:00"," Not sure what they hoped to accomplish since the "," I know. I cannot believe people want to upload their minds to computers!","991"
"781","0000-00-00 00:00:00",""" They own the Simpsons"," That is odd.  I dont want my innermost thoughts to be displayed anywhere.  ","521"
"782","0000-00-00 00:00:00"," Good question! They also owe IGN the gaming websi"," There's a reason I buried my skeletons deep! I wonder if it runs on water like the Russians did in 1936?","998"
"783","0000-00-00 00:00:00"," that is pretty fascinating.  I wonder why we aren",""" Yeah","1184"
"784","0000-00-00 00:00:00"," Ok. On a different note did you know that when Ar"," They were too busy building a 16-bit computer using minecraft blocks!","876"
"785","0000-00-00 00:00:00"," I did not know that.  Do you know that the republ"," I cant believe that was even possible.  I thought minecraft was just a game.  That is crazy","1428"
"786","0000-00-00 00:00:00",""" Yup! Speaking of governors"," Right? I wonder who built it too? I wish my son could do that stuff. But not smoking. Smoking near an apple computer voids the warranty.","185"
"787","0000-00-00 00:00:00"," I heard about it.  Good for him.  Those Japanese ",""" Good thing I never smoked near mine.  They think it makes it a """"biohazard""""""","1353"
"788","0000-00-00 00:00:00",""" They were"," Agreed! Nice chatting with you!","775"
"789","0000-00-00 00:00:00"," do you go out and vote during elections?""",""" hey there","1311"
"79","0000-00-00 00:00:00",""" James Earl Jones only made $7"," Me neither. I could never be a professional dancer.","290"
"790","0000-00-00 00:00:00"," I do like to get out and vote",""" Hello there","1408"
"791","0000-00-00 00:00:00",""" Hello"," me too. do you know way back then though how people were appointed in ancient athens?","427"
"792","0000-00-00 00:00:00"," I usually don't watch it. I understand that it's "," I guess they were appointed by a lottery of some type.  I think they believed that elections would lead to an oligarchy. ","1449"
"793","0000-00-00 00:00:00"," Fox discussed the possibility of creating a cable"," I wonder how that would work today though.","286"
"794","0000-00-00 00:00:00"," but then again",""" Yeah I don't think that would work very well","485"
"795","0000-00-00 00:00:00"," Possibly...The gaming website IGN is actually own"," yeah there is no knowing there. In Nevada they have a none of these candidate options in the ballot.","656"
"796","0000-00-00 00:00:00",""" Oh"," Yeah I heard that there were some wild results in the Nevada elections this year. ","379"
"797","0000-00-00 00:00:00"," Yea very interesting. Fox News is watched more th"," I did not know about that one. not a lot of people seems to vote though since less than 63 people go out and vote","271"
"798","0000-00-00 00:00:00"," I guess it hasn't breached that 63% barrier in th",""" Isn't that pretty sad","370"
"799","0000-00-00 00:00:00",""" Yep"," yes it is because it is a right and we are not using it to its best.","1122"
"8","0000-00-00 00:00:00"," That sounds logical. I wish I would have gotten o"," I like Google Chrome. Do you use it as well for your browser? ","1302"
"80","0000-00-00 00:00:00"," I do not think $7500 is a lot of money to provide"," I heard that some professional ballet dancer can go through four pairs of shoes in a week.","644"
"800","0000-00-00 00:00:00"," I don't watch CNN. What kind of fake news?"," That is true.  Did you know that the taller candidate has won the presidential election 75% of the time?","1040"
"801","0000-00-00 00:00:00"," They just report things that are fake or swayed t"," hahaa I really wonder if that has any correlation with how people perceive the candidates","943"
"802","0000-00-00 00:00:00"," because that is just way too high to just be chan",""" Yeah I guess it must","75"
"803","0000-00-00 00:00:00"," That is very old. Did you know there hasn't been "," did you hear that international electoral observers were blocked from polls in nine states in 2012","659"
"804","0000-00-00 00:00:00"," I wonder why they stopped doing that? """,""" No I didn't hear that","76"
"805","0000-00-00 00:00:00"," i have no idea. do you know when republicans and ",""" maybe they did not trust them","998"
"806","0000-00-00 00:00:00"," but probably more than 100 years ago or so",""" No I don't","978"
"807","0000-00-00 00:00:00"," I guess so lol. The last time a republican was el"," It was actually as recently as 2000 so not very long ago.","472"
"808","0000-00-00 00:00:00"," wow I am really bad at politics I guess.  """,""" Really","47"
"809","0000-00-00 00:00:00"," Haha possibly. Who knows what will happen next."," I did not know it either until now. It was nice chatting with you.","1238"
"81","0000-00-00 00:00:00"," I wonder if the actors get any royalties from the"," That is crazy!  That can't be cheap for them.","518"
"810","0000-00-00 00:00:00",""" I would like to see some change in gov't. Someti"," Poetry is an art that is getting forgotten","343"
"811","0000-00-00 00:00:00"," but love to hear the analysis of and see how deep",""" It is one of those that I feel like I don't always understand","195"
"812","0000-00-00 00:00:00"," I bet that poem required a lot creativity",""" Wow","364"
"813","0000-00-00 00:00:00"," I read a few in school.  I was raised in Oklahoma",""" There is one guy that wrote a poem of over 220 words in palindrome (where it is the same backwards and forwards -- like """"nurses run"""")!""","1105"
"814","0000-00-00 00:00:00"," did you ever read one of Edgar Allan Poe's poems?",""" Sounds really hard","635"
"815","0000-00-00 00:00:00"," Yes.  It is fiction however.  It provides insight",""" I think I read a couple.  I feel like I know them so well because of horror and Halloween stories.  I know """"The Raven"""" was pretty popular.  Do you think he made a lot of money with that poem?""","962"
"816","0000-00-00 00:00:00"," seems really underpaid""",""" Not really in fact he only made $9 for the publication of that poem","1400"
"817","0000-00-00 00:00:00",""" A people divided into tribes cannot stand agains"," Wow!  That is crazy!  I hope he had a good day job.  Maybe just regular fiction works would have been better financially.","866"
"818","0000-00-00 00:00:00"," the raven is like his most popular poem and selli",""" I hope he did as well","1246"
"819","0000-00-00 00:00:00"," Books can be fiction with a lot of facts or not s"," That's pretty cool.  If he'd had a black character in it in the 1950s that was worthy of banning a science fiction comic!","636"
"82","0000-00-00 00:00:00"," They should.  George Lucas should be generous sin"," No. I think its very expensive for them to be professional ballet dancers based on this.","413"
"820","0000-00-00 00:00:00"," theres a wiki rank of fictional characters accord",""" That sounds really racist","1308"
"821","0000-00-00 00:00:00"," future emperor Julius Caesar actually wrote Hercu",""" Maybe like a Superman type or Hercules?  Funny thing","197"
"822","0000-00-00 00:00:00"," it was about Hercules and Oedipus",""" I bet it was pretty good","699"
"823","0000-00-00 00:00:00"," George RR Martin",""" Game of Thrones author","610"
